"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56995";"SERRA";"59";"244";"7";"DEPUTADO ESTADUAL";"44333";"MARIA APARECIDA LEANDRO DOS SANTOS COSTA";"1";"1171";"80001609913";"EMEF PROFESSOR  DARCY RIBEIRO";"AV. SOLDADO DOVALCIR OCTAVIO BISPO, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57010";"VIANA";"47";"81";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"4";"1120";"80001649875";"EMEF DENIZART SANTOS";"R. PRINCIPAL, S/ N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56634";"LINHARES";"25";"488";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"1";"2488";"80001649875";"CEIM ENOCK DE FREITAS";"AV. PRESIDENTE RODRIGUES ALVES, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57037";"VILA VELHA";"57";"258";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"1";"1325";"80001649875";"UMEFTI ULISSES ALVARES";"RUA BOA ESPERANCA, 10"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56731";"MUNIZ FREIRE";"19";"38";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"1";"1074";"80001649875";"EEEFM ARQUIM?MO MATTOS";"R. NOSSA SENHORA DA CONCEI??O, 232"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"1043";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"2";"2240";"80001609914";"CMEI MARIA APARECIDA LACERDA MOURA ( PR?-ESCOLAR VERA CRUZ)";"R. JOS? ANT?NIO DA SILVA, 28"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56995";"SERRA";"59";"51";"7";"DEPUTADO ESTADUAL";"44333";"MARIA APARECIDA LEANDRO DOS SANTOS COSTA";"1";"1074";"80001609913";"EMEF FEU ROSA";"R. DOS CRAVOS, S/ N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57037";"VILA VELHA";"57";"89";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"1";"1112";"80001649875";"CEEFTI GALDINO ANT?NIO VIEIRA";"RUA PAULO NEVES, S/ N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56693";"MONTANHA";"38";"2";"7";"DEPUTADO ESTADUAL";"44333";"MARIA APARECIDA LEANDRO DOS SANTOS COSTA";"3";"1104";"80001609913";"EPG ELP?DIO CAMPOS DE OLIVEIRA";"AV. ANT?NIO PAULINO, S/ N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"1043";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"7";"2240";"80001649875";"CMEI MARIA APARECIDA LACERDA MOURA ( PR?-ESCOLAR VERA CRUZ)";"R. JOS? ANT?NIO DA SILVA, 28"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"933";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"7";"2100";"80001649875";"EEEFM PROF. JOS? LE?O NUNES";"AV. PERIMETRAL, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"933";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"2100";"80001609914";"EEEFM PROF. JOS? LE?O NUNES";"AV. PERIMETRAL, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56111";"ARACRUZ";"20";"131";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"1";"1309";"80001649875";"EMEF LU?ZA SILVINA JARDIM REBUZZI";"RUA AM?RICO CRIVILIN, 370"
